Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;33;Greater than 45;Male;African-American;4;1;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;20;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;56
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;Less than 25;Male;African-American;5;0;F;1;0;0;4
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;54;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;M;1;1;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;31;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;6;0;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;25;25 - 45;Male;African-American;5;0;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;M;1;0;1;107
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;44;25 - 45;Male;African-American;5;0;F;1;1;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;Greater than 45;Male;African-American;5;0;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;M;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;-3;1;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;53
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;1
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;102;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;Caucasian;2;0;F;1;0;0;-38
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;13;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Female;African-American;4;102;F;1;0;0;51
Medium-Low;42;25 - 45;Male;Hispanic;-4;0;F;1;0;0;63
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;3
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;70
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;-37
Medium-Low;32;25 - 45;Male;African-American;5;1;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;27;25 - 45;Male;African-American;5;0;F;1;0;0;-25
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;1;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;Greater than 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;Caucasian;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;63;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;1;F;0;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;1;F;1;0;0;51
Medium-Low;45;25 - 45;Male;African-American;6;0;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;0;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;40;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;0;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;M;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;26;25 - 45;Male;African-American;4;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Female;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;18;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;57;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;38;25 - 45;Male;Hispanic;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;0;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;1;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;84
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;50
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
Medium-Low;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
